"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","SOURCE","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","MA1","TMP","WND"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T02:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0280,1","090,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T03:00:00","4","FM-12","99999","V020","99999,9,09955,1","+0284,1","050,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T03:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0280,1","050,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T03:30:00","4","FM-15","99999","V020","10080,1,99999,9","+0280,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T04:00:00","4","FM-15","99999","V020","10080,1,99999,9","+0290,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T04:30:00","4","FM-15","99999","V020","10080,1,99999,9","+0300,1","250,1,N,0026,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T05:00:00","4","FM-15","99999","V020","10080,1,99999,9","+0300,1","280,1,N,0041,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T05:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0300,1","280,1,N,0036,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T06:00:00","4","FM-12","99999","V020","99999,9,09955,1","+0310,1","290,1,N,0041,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T06:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0310,1","290,1,N,0041,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T06:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0310,1","270,1,N,0041,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T07:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0290,1","290,1,N,0051,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T07:30:00","4","FM-15","99999","V020",,"+0280,1","260,1,N,0046,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T08:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0280,1","250,1,N,0057,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T08:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0270,1","230,1,N,0057,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T09:00:00","4","FM-12","99999","V020","99999,9,09944,1","+0292,1","230,1,N,0062,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T09:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","230,1,N,0062,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T09:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","240,1,N,0062,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T10:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","240,1,N,0062,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T10:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","250,1,N,0057,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T11:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0270,1","250,1,N,0036,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T11:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0270,1","240,1,N,0031,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T12:00:00","4","FM-12","99999","V020","99999,9,09933,1","+0280,1","250,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T12:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0270,1","250,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T12:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0280,1","060,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T13:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0270,1","070,1,N,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T13:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0270,1","090,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T14:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0270,1","999,9,V,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T14:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0270,1","999,9,V,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T15:00:00","4","FM-12","99999","V020","99999,9,09950,1","+0274,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T15:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0270,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T15:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0270,1","999,9,V,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T16:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0270,1","999,9,V,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T16:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0270,1","999,9,V,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T17:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0270,1","999,9,V,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T17:30:00","4","FM-15","99999","V020","10080,1,99999,9","+0270,1","999,9,V,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T18:00:00","4","FM-12","99999","V020","99999,9,09952,1","+0272,1","090,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T18:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0270,1","090,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T18:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0260,1","140,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T19:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0260,1","100,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T19:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","110,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T20:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","090,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T20:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","050,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T21:00:00","4","FM-12","99999","V020","99999,9,09936,1","+0266,1","090,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T21:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","080,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T21:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0260,1","050,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T22:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0260,1","100,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T22:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0260,1","080,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T23:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0260,1","050,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-28T23:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0260,1","070,1,N,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T00:00:00","4","FM-12","99999","V020","99999,9,09937,1","+0264,1","110,1,N,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T00:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","120,1,N,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T00:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T01:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","090,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T01:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","070,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T02:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0260,1","010,1,N,0041,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T02:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0260,1","060,1,N,0026,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T03:00:00","4","FM-12","99999","V020","99999,9,09953,1","+0268,1","200,1,N,0026,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T03:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0260,1","200,1,N,0026,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T03:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0260,1","240,1,N,0041,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T04:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0270,1","010,1,N,0031,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T04:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0270,1","360,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T05:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0280,1","350,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T05:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0290,1","270,1,N,0046,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T06:00:00","4","FM-12","99999","V020","99999,9,09948,1","+0284,1","230,1,N,0046,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T06:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0280,1","230,1,N,0046,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T06:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0280,1","240,1,N,0026,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T07:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","270,1,N,0031,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T07:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","270,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T08:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","280,1,N,0051,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T08:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","250,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T09:00:00","4","FM-12","99999","V020","99999,9,09932,1","+0282,1","270,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T09:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0280,1","270,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T09:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0280,1","270,1,N,0041,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T10:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0280,1","250,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T10:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0290,1","230,1,N,0031,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T11:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0290,1","300,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T11:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0290,1","290,1,N,0026,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T12:00:00","4","FM-12","99999","V020","99999,9,09929,1","+0298,1","290,1,N,0041,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T12:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0300,1","290,1,N,0041,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T12:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0300,1","250,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T13:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0280,1","260,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T13:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0280,1","340,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T14:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T14:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T15:00:00","4","FM-12","99999","V020","99999,9,09939,1","+0278,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T15:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T15:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T16:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","050,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T16:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0270,1","110,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T17:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0270,1","060,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T17:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0270,1","060,1,N,0026,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T18:00:00","4","FM-12","99999","V020","99999,9,09949,1","+0268,1","090,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T18:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0270,1","090,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T18:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0260,1","080,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T19:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","090,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T19:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","080,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T20:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0260,1","050,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T20:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0260,1","130,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T21:00:00","4","FM-12","99999","V020","99999,9,09925,1","+0260,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T21:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0250,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T21:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0250,1","070,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T22:00:00","4","FM-15","99999","V020","10040,1,99999,9","+0250,1","080,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T22:30:00","4","FM-15","99999","V020","10040,1,99999,9","+0260,1","090,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T23:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0260,1","300,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-29T23:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0260,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T00:00:00","4","FM-12","99999","V020","99999,9,09931,1","+0262,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T00:00:00","4","FM-15","99999","V020","10050,1,99999,9","+0260,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T00:30:00","4","FM-15","99999","V020","10050,1,99999,9","+0260,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T01:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T01:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T02:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0260,1","110,1,N,0026,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T02:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0260,1","080,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T03:00:00","4","FM-12","99999","V020","99999,9,09951,1","+0278,1","090,1,N,0026,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T03:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0270,1","090,1,N,0026,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T03:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0280,1","120,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T04:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0290,1","100,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T04:30:00","4","FM-15","99999","V020","10080,1,99999,9","+0300,1","070,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T05:00:00","4","FM-15","99999","V020","10080,1,99999,9","+0310,1","080,1,N,0026,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T05:30:00","4","FM-15","99999","V020","10080,1,99999,9","+0310,1","330,1,N,0026,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T06:00:00","4","FM-12","99999","V020","99999,9,09958,1","+0324,1","340,1,N,0026,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T06:00:00","4","FM-15","99999","V020","10080,1,99999,9","+0320,1","340,1,N,0026,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T06:30:00","4","FM-15","99999","V020","10080,1,99999,9","+0320,1","290,1,N,0041,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T07:00:00","4","FM-15","99999","V020","10080,1,99999,9","+0320,1","250,1,N,0041,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T07:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0300,1","240,1,N,0062,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T08:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0290,1","250,1,N,0051,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T08:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0270,1","240,1,N,0062,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T09:00:00","4","FM-12","99999","V020","99999,9,09946,1","+0284,1","250,1,N,0072,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T09:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0280,1","240,1,N,0072,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T09:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0280,1","250,1,N,0072,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T10:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","270,1,N,0062,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T10:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","270,1,N,0051,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T11:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","270,1,N,0051,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T11:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0280,1","270,1,N,0051,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T12:00:00","4","FM-12","99999","V020","99999,9,09949,1","+0282,1","290,1,N,0051,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T12:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0280,1","290,1,N,0051,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T12:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0280,1","290,1,N,0026,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T13:00:00","4","FM-15","99999","V020","10080,1,99999,9","+0280,1","270,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T13:30:00","4","FM-15","99999","V020","10080,1,99999,9","+0270,1","260,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T14:00:00","4","FM-15","99999","V020","10080,1,99999,9","+0280,1","310,1,N,0041,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T14:30:00","4","FM-15","99999","V020","10080,1,99999,9","+0280,1","300,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T15:00:00","4","FM-12","99999","V020","99999,9,09961,1","+0282,1","320,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T15:00:00","4","FM-15","99999","V020","10080,1,99999,9","+0280,1","320,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T16:00:00","4","FM-15","99999","V020","10090,1,99999,9","+0280,1","310,1,N,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T16:30:00","4","FM-15","99999","V020","10090,1,99999,9","+0280,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T17:00:00","4","FM-15","99999","V020","10090,1,99999,9","+0270,1","040,1,N,0026,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T17:30:00","4","FM-15","99999","V020","10080,1,99999,9","+0270,1","070,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T18:00:00","4","FM-12","99999","V020","99999,9,09961,1","+0272,1","050,1,N,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T18:00:00","4","FM-15","99999","V020","10080,1,99999,9","+0270,1","050,1,N,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T18:30:00","4","FM-15","99999","V020","10080,1,99999,9","+0260,1","110,1,N,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T19:00:00","4","FM-15","99999","V020","10080,1,99999,9","+0260,1","999,9,C,0000,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T19:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0260,1","110,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T20:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0260,1","090,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T20:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","100,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T21:00:00","4","FM-12","99999","V020","99999,9,09943,1","+0268,1","090,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T21:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","090,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T21:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","130,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T22:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","120,1,N,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T22:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","050,1,N,0021,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T23:00:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","180,1,N,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-30T23:30:00","4","FM-15","99999","V020","10060,1,99999,9","+0260,1","090,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-31T00:00:00","4","FM-12","99999","V020","99999,9,09946,1","+0264,1","090,1,N,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-31T00:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0260,1","090,1,N,0010,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-31T00:30:00","4","FM-15","99999","V020","10070,1,99999,9","+0260,1","090,1,N,0015,1"
"43284099999","MANGALORE, IN","12.961267","74.890069","102.71","2024-05-31T01:00:00","4","FM-15","99999","V020","10070,1,99999,9","+0260,1","060,1,N,0015,1"
